id,uid,date,attendance,time_valid,date_valid,neutral_site,conference_competition,play_by_play_available,recent,start_date,broadcast,highlights,notes_type,notes_headline,broadcast_market,broadcast_name,type_id,type_abbreviation,venue_id,venue_full_name,venue_address_city,venue_address_state,venue_address_country,venue_indoor,status_clock,status_display_clock,status_period,status_type_id,status_type_name,status_type_state,status_type_completed,status_type_description,status_type_detail,status_type_short_detail,format_regulation_periods,home_id,home_uid,home_location,home_name,home_abbreviation,home_display_name,home_short_display_name,home_color,home_alternate_color,home_is_active,home_venue_id,home_logo,home_conference_id,home_score,home_winner,home_current_rank,home_linescores,home_records,away_id,away_uid,away_location,away_name,away_abbreviation,away_display_name,away_short_display_name,away_color,away_alternate_color,away_is_active,away_venue_id,away_logo,away_conference_id,away_score,away_winner,away_current_rank,away_linescores,away_records,game_id,season,season_type,week,groups_id,groups_name,groups_short_name,groups_is_conference,status_type_alt_detail
400557415,s:20~l:23~e:400557415~c:400557415,2014-09-27T16:00Z,14498,True,False,False,False,True,False,2014-09-27T16:00Z,,[],,,,,1,STD,4418,Jerry Richardson Stadium,Charlotte,NC,USA,False,0.0,0:00,5,3,STATUS_FINAL,post,True,Final,Final/OT,Final/OT,4,2429,s:20~l:23~t:2429,Charlotte,49ers,CHAR,Charlotte 49ers,Charlotte,005035,a49665,True,4418,https://a.espncdn.com/i/teamlogos/ncaa/500/2429.png,32,41,False,99,"[{'value': 7.0, 'displayValue': '7', 'period': 1}
 {'value': 10.0, 'displayValue': '10', 'period': 2}
 {'value': 10.0, 'displayValue': '10', 'period': 3}
 {'value': 14.0, 'displayValue': '14', 'period': 4}
 {'value': 0.0, 'displayValue': '0', 'period': 5}]","[{'name': 'overall', 'abbreviation': 'Game', 'type': 'total', 'summary': '3-2'}
 {'name': 'Home', 'abbreviation': None, 'type': 'home', 'summary': '1-1'}
 {'name': 'Road', 'abbreviation': None, 'type': 'road', 'summary': '2-1'}
 {'name': 'vs. Conf.', 'abbreviation': None, 'type': 'vsconf', 'summary': '0-0'}]",2127,s:20~l:23~t:2127,Charleston Southern,Buccaneers,CHSO,Charleston Southern Buccaneers,Charleston So,2e3192,ded090,True,3658,https://a.espncdn.com/i/teamlogos/ncaa/500/2127.png,40,47,True,99,"[{'value': 21.0, 'displayValue': '21', 'period': 1}
 {'value': 7.0, 'displayValue': '7', 'period': 2}
 {'value': 6.0, 'displayValue': '6', 'period': 3}
 {'value': 7.0, 'displayValue': '7', 'period': 4}
 {'value': 6.0, 'displayValue': '6', 'period': 5}]","[{'name': 'overall', 'abbreviation': 'Game', 'type': 'total', 'summary': '5-0'}
 {'name': 'Home', 'abbreviation': None, 'type': 'home', 'summary': '4-0'}
 {'name': 'Road', 'abbreviation': None, 'type': 'road', 'summary': '1-0'}
 {'name': 'vs. Conf.', 'abbreviation': None, 'type': 'vsconf', 'summary': '0-0'}]",400557415,2014,2,5,,,,,OT
400547732,s:20~l:23~e:400547732~c:400547732,2014-09-27T16:30Z,33632,True,False,False,False,True,False,2014-09-27T16:30Z,ESPN3,[],,,national,ESPN3,1,STD,3615,"Alumni Stadium (Chestnut Hill, MA)",Chestnut Hill,MA,USA,False,0.0,0:00,4,3,STATUS_FINAL,post,True,Final,Final,Final,4,103,s:20~l:23~t:103,Boston College,Eagles,BC,Boston College Eagles,Boston College,8c2232,dbcca6,True,3615,https://a.espncdn.com/i/teamlogos/ncaa/500/103.png,1,21,False,99,"[{'value': 0.0, 'displayValue': '0', 'period': 1}
 {'value': 14.0, 'displayValue': '14', 'period': 2}
 {'value': 7.0, 'displayValue': '7', 'period': 3}
 {'value': 0.0, 'displayValue': '0', 'period': 4}]","[{'name': 'overall', 'abbreviation': 'Game', 'type': 'total', 'summary': '3-2'}
 {'name': 'Home', 'abbreviation': None, 'type': 'home', 'summary': '2-2'}
 {'name': 'Road', 'abbreviation': None, 'type': 'road', 'summary': '1-0'}
 {'name': 'vs. Conf.', 'abbreviation': None, 'type': 'vsconf', 'summary': '0-1'}]",36,s:20~l:23~t:36,Colorado State,Rams,CSU,Colorado State Rams,Colorado State,004c23,c8c372,True,3761,https://a.espncdn.com/i/teamlogos/ncaa/500/36.png,17,24,True,99,"[{'value': 0.0, 'displayValue': '0', 'period': 1}
 {'value': 7.0, 'displayValue': '7', 'period': 2}
 {'value': 7.0, 'displayValue': '7', 'period': 3}
 {'value': 10.0, 'displayValue': '10', 'period': 4}]","[{'name': 'overall', 'abbreviation': 'Game', 'type': 'total', 'summary': '3-1'}
 {'name': 'Home', 'abbreviation': None, 'type': 'home', 'summary': '1-0'}
 {'name': 'Road', 'abbreviation': None, 'type': 'road', 'summary': '1-1'}
 {'name': 'vs. Conf.', 'abbreviation': None, 'type': 'vsconf', 'summary': '0-1'}]",400547732,2014,2,5,,,,,
400547827,s:20~l:23~e:400547827~c:400547827,2014-09-27T16:30Z,59625,True,False,False,False,True,False,2014-09-27T16:30Z,ESPN3,[],,,national,ESPN3,1,STD,3799,Lane Stadium,Blacksburg,VA,USA,False,0.0,0:00,4,3,STATUS_FINAL,post,True,Final,Final,Final,4,259,s:20~l:23~t:259,Virginia Tech,Hokies,VT,Virginia Tech Hokies,Virginia Tech,6a2c3e,cf4520,True,3799,https://a.espncdn.com/i/teamlogos/ncaa/500/259.png,1,35,True,99,"[{'value': 18.0, 'displayValue': '18', 'period': 1}
 {'value': 0.0, 'displayValue': '0', 'period': 2}
 {'value': 14.0, 'displayValue': '14', 'period': 3}
 {'value': 3.0, 'displayValue': '3', 'period': 4}]","[{'name': 'overall', 'abbreviation': 'Game', 'type': 'total', 'summary': '3-2'}
 {'name': 'Home', 'abbreviation': None, 'type': 'home', 'summary': '2-2'}
 {'name': 'Road', 'abbreviation': None, 'type': 'road', 'summary': '1-0'}
 {'name': 'vs. Conf.', 'abbreviation': None, 'type': 'vsconf', 'summary': '0-1'}]",2711,s:20~l:23~t:2711,Western Michigan,Broncos,WMU,Western Michigan Broncos,W Michigan,532e1f,f1c500,True,3980,https://a.espncdn.com/i/teamlogos/ncaa/500/2711.png,15,17,False,99,"[{'value': 7.0, 'displayValue': '7', 'period': 1}
 {'value': 3.0, 'displayValue': '3', 'period': 2}
 {'value': 0.0, 'displayValue': '0', 'period': 3}
 {'value': 7.0, 'displayValue': '7', 'period': 4}]","[{'name': 'overall', 'abbreviation': 'Game', 'type': 'total', 'summary': '2-2'}
 {'name': 'Home', 'abbreviation': None, 'type': 'home', 'summary': '1-0'}
 {'name': 'Road', 'abbreviation': None, 'type': 'road', 'summary': '1-2'}
 {'name': 'vs. Conf.', 'abbreviation': None, 'type': 'vsconf', 'summary': '0-0'}]",400547827,2014,2,5,,,,,
400548459,s:20~l:23~e:400548459~c:400548459,2014-09-27T17:00Z,34142,True,False,False,False,True,False,2014-09-27T17:00Z,,[],,,,,1,STD,3997,Yale Bowl,New Haven,CT,USA,False,0.0,0:00,5,3,STATUS_FINAL,post,True,Final,Final/OT,Final/OT,4,43,s:20~l:23~t:43,Yale,Bulldogs,YALE,Yale Bulldogs,Yale,004a81,286dc0,True,3997,https://a.espncdn.com/i/teamlogos/ncaa/500/43.png,22,49,True,99,"[{'value': 7.0, 'displayValue': '7', 'period': 1}
 {'value': 7.0, 'displayValue': '7', 'period': 2}
 {'value': 22.0, 'displayValue': '22', 'period': 3}
 {'value': 7.0, 'displayValue': '7', 'period': 4}
 {'value': 6.0, 'displayValue': '6', 'period': 5}]","[{'name': 'overall', 'abbreviation': 'Game', 'type': 'total', 'summary': '2-0'}
 {'name': 'Home', 'abbreviation': None, 'type': 'home', 'summary': '2-0'}
 {'name': 'Road', 'abbreviation': None, 'type': 'road', 'summary': '0-0'}
 {'name': 'vs. Conf.', 'abbreviation': None, 'type': 'vsconf', 'summary': '0-0'}]",349,s:20~l:23~t:349,Army,Black Knights,ARMY,Army Black Knights,Army,000000,d3bc8d,True,3841,https://a.espncdn.com/i/teamlogos/ncaa/500/349.png,18,43,False,99,"[{'value': 7.0, 'displayValue': '7', 'period': 1}
 {'value': 14.0, 'displayValue': '14', 'period': 2}
 {'value': 15.0, 'displayValue': '15', 'period': 3}
 {'value': 7.0, 'displayValue': '7', 'period': 4}
 {'value': 0.0, 'displayValue': '0', 'period': 5}]","[{'name': 'overall', 'abbreviation': 'Game', 'type': 'total', 'summary': '1-3'}
 {'name': 'Home', 'abbreviation': None, 'type': 'home', 'summary': '1-0'}
 {'name': 'Road', 'abbreviation': None, 'type': 'road', 'summary': '0-3'}
 {'name': 'vs. Conf.', 'abbreviation': None, 'type': 'vsconf', 'summary': '0-0'}]",400548459,2014,2,5,,,,,OT
400547811,s:20~l:23~e:400547811~c:400547811,2014-09-27T17:30Z,40059,True,False,False,False,True,False,2014-09-27T17:30Z,ESPN3,[],,,national,ESPN3,1,STD,3752,Acrisure Stadium,Pittsburgh,PA,USA,False,0.0,0:00,4,3,STATUS_FINAL,post,True,Final,Final,Final,4,221,s:20~l:23~t:221,Pittsburgh,Panthers,PITT,Pittsburgh Panthers,Pitt,003594,ffb81c,True,3752,https://a.espncdn.com/i/teamlogos/ncaa/500/221.png,1,10,False,99,"[{'value': 0.0, 'displayValue': '0', 'period': 1}
 {'value': 7.0, 'displayValue': '7', 'period': 2}
 {'value': 3.0, 'displayValue': '3', 'period': 3}
 {'value': 0.0, 'displayValue': '0', 'period': 4}]","[{'name': 'overall', 'abbreviation': 'Game', 'type': 'total', 'summary': '3-2'}
 {'name': 'Home', 'abbreviation': None, 'type': 'home', 'summary': '1-2'}
 {'name': 'Road', 'abbreviation': None, 'type': 'road', 'summary': '2-0'}
 {'name': 'vs. Conf.', 'abbreviation': None, 'type': 'vsconf', 'summary': '1-0'}]",2006,s:20~l:23~t:2006,Akron,Zips,AKR,Akron Zips,Akron,041e42,c5b783,True,3768,https://a.espncdn.com/i/teamlogos/ncaa/500/2006.png,15,21,True,99,"[{'value': 0.0, 'displayValue': '0', 'period': 1}
 {'value': 7.0, 'displayValue': '7', 'period': 2}
 {'value': 7.0, 'displayValue': '7', 'period': 3}
 {'value': 7.0, 'displayValue': '7', 'period': 4}]","[{'name': 'overall', 'abbreviation': 'Game', 'type': 'total', 'summary': '2-2'}
 {'name': 'Home', 'abbreviation': None, 'type': 'home', 'summary': '1-1'}
 {'name': 'Road', 'abbreviation': None, 'type': 'road', 'summary': '1-1'}
 {'name': 'vs. Conf.', 'abbreviation': None, 'type': 'vsconf', 'summary': '0-0'}]",400547811,2014,2,5,,,,,
400547919,s:20~l:23~e:400547919~c:400547919,2014-09-27T17:30Z,44313,True,False,False,True,False,False,2014-09-27T17:30Z,BTN,[],,,national,BTN,1,STD,3830,"Memorial Stadium (Bloomington, IN)",Bloomington,IN,USA,False,0.0,0:00,4,3,STATUS_FINAL,post,True,Final,Final,Final,4,84,s:20~l:23~t:84,Indiana,Hoosiers,IND,Indiana Hoosiers,Indiana,970310,ffffff,True,3830,https://a.espncdn.com/i/teamlogos/ncaa/500/84.png,5,15,False,99,"[{'value': 3.0, 'displayValue': '3', 'period': 1}
 {'value': 6.0, 'displayValue': '6', 'period': 2}
 {'value': 0.0, 'displayValue': '0', 'period': 3}
 {'value': 6.0, 'displayValue': '6', 'period': 4}]","[{'name': 'overall', 'abbreviation': 'Game', 'type': 'total', 'summary': '2-2'}
 {'name': 'Home', 'abbreviation': None, 'type': 'home', 'summary': '1-1'}
 {'name': 'Road', 'abbreviation': None, 'type': 'road', 'summary': '1-1'}
 {'name': 'vs. Conf.', 'abbreviation': None, 'type': 'vsconf', 'summary': '0-1'}]",120,s:20~l:23~t:120,Maryland,Terrapins,MD,Maryland Terrapins,Maryland,ce1126,ffffff,True,3665,https://a.espncdn.com/i/teamlogos/ncaa/500/120.png,5,37,True,99,"[{'value': 3.0, 'displayValue': '3', 'period': 1}
 {'value': 17.0, 'displayValue': '17', 'period': 2}
 {'value': 7.0, 'displayValue': '7', 'period': 3}
 {'value': 10.0, 'displayValue': '10', 'period': 4}]","[{'name': 'overall', 'abbreviation': 'Game', 'type': 'total', 'summary': '4-1'}
 {'name': 'Home', 'abbreviation': None, 'type': 'home', 'summary': '1-1'}
 {'name': 'Road', 'abbreviation': None, 'type': 'road', 'summary': '3-0'}
 {'name': 'vs. Conf.', 'abbreviation': None, 'type': 'vsconf', 'summary': '1-0'}]",400547919,2014,2,5,5,Big Ten Conference,Big Ten,True,
400548118,s:20~l:23~e:400548118~c:400548118,2014-09-27T18:00Z,23027,True,False,False,False,True,False,2014-09-27T18:00Z,ESPN3,[],,,national,ESPN3,1,STD,3876,Peden Stadium,Athens,OH,USA,False,0.0,0:00,4,3,STATUS_FINAL,post,True,Final,Final,Final,4,195,s:20~l:23~t:195,Ohio,Bobcats,OHIO,Ohio Bobcats,Ohio,154734,ffffff,True,3876,https://a.espncdn.com/i/teamlogos/ncaa/500/195.png,15,34,True,99,"[{'value': 14.0, 'displayValue': '14', 'period': 1}
 {'value': 10.0, 'displayValue': '10', 'period': 2}
 {'value': 10.0, 'displayValue': '10', 'period': 3}
 {'value': 0.0, 'displayValue': '0', 'period': 4}]","[{'name': 'overall', 'abbreviation': 'Game', 'type': 'total', 'summary': '3-2'}
 {'name': 'Home', 'abbreviation': None, 'type': 'home', 'summary': '2-0'}
 {'name': 'Road', 'abbreviation': None, 'type': 'road', 'summary': '1-2'}
 {'name': 'vs. Conf.', 'abbreviation': None, 'type': 'vsconf', 'summary': '1-0'}]",2197,s:20~l:23~t:2197,Eastern Illinois,Panthers,EIU,Eastern Illinois Panthers,E Illinois,000000,bebab9,True,3858,https://a.espncdn.com/i/teamlogos/ncaa/500/2197.png,26,19,False,99,"[{'value': 3.0, 'displayValue': '3', 'period': 1}
 {'value': 7.0, 'displayValue': '7', 'period': 2}
 {'value': 0.0, 'displayValue': '0', 'period': 3}
 {'value': 9.0, 'displayValue': '9', 'period': 4}]","[{'name': 'overall', 'abbreviation': 'Game', 'type': 'total', 'summary': '1-4'}
 {'name': 'Home', 'abbreviation': None, 'type': 'home', 'summary': '1-1'}
 {'name': 'Road', 'abbreviation': None, 'type': 'road', 'summary': '0-3'}
 {'name': 'vs. Conf.', 'abbreviation': None, 'type': 'vsconf', 'summary': '1-0'}]",400548118,2014,2,5,,,,,
400548116,s:20~l:23~e:400548116~c:400548116,2014-09-27T19:00Z,17000,True,False,False,True,True,False,2014-09-27T19:00Z,ESPN3,[],,,national,ESPN3,1,STD,3985,Warren McGuirk Alumni Stadium,Amherst,MA,USA,False,0.0,0:00,4,3,STATUS_FINAL,post,True,Final,Final,Final,4,113,s:20~l:23~t:113,Massachusetts,Minutemen,UMASS,Massachusetts Minutemen,UMass,881c1c,ffffff,True,3985,https://a.espncdn.com/i/teamlogos/ncaa/500/113.png,15,42,False,99,"[{'value': 7.0, 'displayValue': '7', 'period': 1}
 {'value': 14.0, 'displayValue': '14', 'period': 2}
 {'value': 14.0, 'displayValue': '14', 'period': 3}
 {'value': 7.0, 'displayValue': '7', 'period': 4}]","[{'name': 'overall', 'abbreviation': 'Game', 'type': 'total', 'summary': '0-5'}
 {'name': 'Home', 'abbreviation': None, 'type': 'home', 'summary': '0-3'}
 {'name': 'Road', 'abbreviation': None, 'type': 'road', 'summary': '0-2'}
 {'name': 'vs. Conf.', 'abbreviation': None, 'type': 'vsconf', 'summary': '0-1'}]",189,s:20~l:23~t:189,Bowling Green,Falcons,BGSU,Bowling Green Falcons,Bowling Green,fd5000,4f2c1d,True,3700,https://a.espncdn.com/i/teamlogos/ncaa/500/189.png,15,47,True,99,"[{'value': 10.0, 'displayValue': '10', 'period': 1}
 {'value': 16.0, 'displayValue': '16', 'period': 2}
 {'value': 7.0, 'displayValue': '7', 'period': 3}
 {'value': 14.0, 'displayValue': '14', 'period': 4}]","[{'name': 'overall', 'abbreviation': 'Game', 'type': 'total', 'summary': '3-2'}
 {'name': 'Home', 'abbreviation': None, 'type': 'home', 'summary': '2-0'}
 {'name': 'Road', 'abbreviation': None, 'type': 'road', 'summary': '1-2'}
 {'name': 'vs. Conf.', 'abbreviation': None, 'type': 'vsconf', 'summary': '1-0'}]",400548116,2014,2,5,15,Mid-American Conference,MAC,True,
400557417,s:20~l:23~e:400557417~c:400557417,2014-09-27T19:00Z,7315,True,False,False,False,True,False,2014-09-27T19:00Z,ESPN3,[],,,national,ESPN3,1,STD,3829,"Memorial Stadium (Terre Haute, IN)",Terre Haute,IN,USA,False,0.0,0:00,4,3,STATUS_FINAL,post,True,Final,Final,Final,4,282,s:20~l:23~t:282,Indiana State,Sycamores,INST,Indiana State Sycamores,Indiana State,00669a,f0f0f0,True,3829,https://a.espncdn.com/i/teamlogos/ncaa/500/282.png,21,38,True,99,"[{'value': 3.0, 'displayValue': '3', 'period': 1}
 {'value': 21.0, 'displayValue': '21', 'period': 2}
 {'value': 0.0, 'displayValue': '0', 'period': 3}
 {'value': 14.0, 'displayValue': '14', 'period': 4}]","[{'name': 'overall', 'abbreviation': 'Game', 'type': 'total', 'summary': '3-1'}
 {'name': 'Home', 'abbreviation': None, 'type': 'home', 'summary': '2-0'}
 {'name': 'Road', 'abbreviation': None, 'type': 'road', 'summary': '1-1'}
 {'name': 'vs. Conf.', 'abbreviation': None, 'type': 'vsconf', 'summary': '0-0'}]",2335,s:20~l:23~t:2335,Liberty,Flames,LIB,Liberty Flames,Liberty,0a254e,b72025,True,3992,https://a.espncdn.com/i/teamlogos/ncaa/500/2335.png,40,19,False,99,"[{'value': 3.0, 'displayValue': '3', 'period': 1}
 {'value': 10.0, 'displayValue': '10', 'period': 2}
 {'value': 0.0, 'displayValue': '0', 'period': 3}
 {'value': 6.0, 'displayValue': '6', 'period': 4}]","[{'name': 'overall', 'abbreviation': 'Game', 'type': 'total', 'summary': '3-2'}
 {'name': 'Home', 'abbreviation': None, 'type': 'home', 'summary': '2-0'}
 {'name': 'Road', 'abbreviation': None, 'type': 'road', 'summary': '1-2'}
 {'name': 'vs. Conf.', 'abbreviation': None, 'type': 'vsconf', 'summary': '0-0'}]",400557417,2014,2,5,,,,,
400547823,s:20~l:23~e:400547823~c:400547823,2014-09-27T19:30Z,33526,True,False,False,False,True,False,2014-09-27T19:30Z,ESPN3,[],,,national,ESPN3,1,STD,3923,Scott Stadium,Charlottesville,VA,USA,False,0.0,0:00,4,3,STATUS_FINAL,post,True,Final,Final,Final,4,258,s:20~l:23~t:258,Virginia,Cavaliers,UVA,Virginia Cavaliers,UVA,232d4b,f84c1e,True,3923,https://a.espncdn.com/i/teamlogos/ncaa/500/258.png,1,45,True,99,"[{'value': 7.0, 'displayValue': '7', 'period': 1}
 {'value': 7.0, 'displayValue': '7', 'period': 2}
 {'value': 17.0, 'displayValue': '17', 'period': 3}
 {'value': 14.0, 'displayValue': '14', 'period': 4}]","[{'name': 'overall', 'abbreviation': 'Game', 'type': 'total', 'summary': '3-2'}
 {'name': 'Home', 'abbreviation': None, 'type': 'home', 'summary': '3-1'}
 {'name': 'Road', 'abbreviation': None, 'type': 'road', 'summary': '0-1'}
 {'name': 'vs. Conf.', 'abbreviation': None, 'type': 'vsconf', 'summary': '1-0'}]",2309,s:20~l:23~t:2309,Kent State,Golden Flashes,KENT,Kent State Golden Flashes,Kent State,002664,eaab00,True,3696,https://a.espncdn.com/i/teamlogos/ncaa/500/2309.png,15,13,False,99,"[{'value': 10.0, 'displayValue': '10', 'period': 1}
 {'value': 0.0, 'displayValue': '0', 'period': 2}
 {'value': 0.0, 'displayValue': '0', 'period': 3}
 {'value': 3.0, 'displayValue': '3', 'period': 4}]","[{'name': 'overall', 'abbreviation': 'Game', 'type': 'total', 'summary': '0-4'}
 {'name': 'Home', 'abbreviation': None, 'type': 'home', 'summary': '0-2'}
 {'name': 'Road', 'abbreviation': None, 'type': 'road', 'summary': '0-2'}
 {'name': 'vs. Conf.', 'abbreviation': None, 'type': 'vsconf', 'summary': '0-1'}]",400547823,2014,2,5,,,,,
400547833,s:20~l:23~e:400547833~c:400547833,2014-09-27T19:30Z,51463,True,False,False,True,True,False,2014-09-27T19:30Z,ESPNU,[],,,national,ESPNU,1,STD,3873,L&N Federal Credit Union Stadium,Louisville,KY,USA,False,0.0,0:00,4,3,STATUS_FINAL,post,True,Final,Final,Final,4,97,s:20~l:23~t:97,Louisville,Cardinals,LOU,Louisville Cardinals,Louisville,c9001f,ffffff,True,3873,https://a.espncdn.com/i/teamlogos/ncaa/500/97.png,1,20,True,99,"[{'value': 0.0, 'displayValue': '0', 'period': 1}
 {'value': 7.0, 'displayValue': '7', 'period': 2}
 {'value': 0.0, 'displayValue': '0', 'period': 3}
 {'value': 13.0, 'displayValue': '13', 'period': 4}]","[{'name': 'overall', 'abbreviation': 'Game', 'type': 'total', 'summary': '4-1'}
 {'name': 'Home', 'abbreviation': None, 'type': 'home', 'summary': '3-0'}
 {'name': 'Road', 'abbreviation': None, 'type': 'road', 'summary': '1-1'}
 {'name': 'vs. Conf.', 'abbreviation': None, 'type': 'vsconf', 'summary': '2-1'}]",154,s:20~l:23~t:154,Wake Forest,Demon Deacons,WAKE,Wake Forest Demon Deacons,Wake Forest,ceb888,2c2a29,True,3630,https://a.espncdn.com/i/teamlogos/ncaa/500/154.png,1,10,False,99,"[{'value': 3.0, 'displayValue': '3', 'period': 1}
 {'value': 0.0, 'displayValue': '0', 'period': 2}
 {'value': 7.0, 'displayValue': '7', 'period': 3}
 {'value': 0.0, 'displayValue': '0', 'period': 4}]","[{'name': 'overall', 'abbreviation': 'Game', 'type': 'total', 'summary': '2-3'}
 {'name': 'Home', 'abbreviation': None, 'type': 'home', 'summary': '2-0'}
 {'name': 'Road', 'abbreviation': None, 'type': 'road', 'summary': '0-3'}
 {'name': 'vs. Conf.', 'abbreviation': None, 'type': 'vsconf', 'summary': '0-1'}]",400547833,2014,2,5,1,Atlantic Coast Conference,ACC,True,
400547947,s:20~l:23~e:400547947~c:400547947,2014-09-27T19:30Z,102926,True,False,False,True,True,False,2014-09-27T19:30Z,ABC/ESPN2,[],,,national,ABC,1,STD,3558,Michigan Stadium,Ann Arbor,MI,USA,False,0.0,0:00,4,3,STATUS_FINAL,post,True,Final,Final,Final,4,130,s:20~l:23~t:130,Michigan,Wolverines,MICH,Michigan Wolverines,Michigan,00274c,ffcb05,True,3558,https://a.espncdn.com/i/teamlogos/ncaa/500/130.png,5,14,False,99,"[{'value': 0.0, 'displayValue': '0', 'period': 1}
 {'value': 7.0, 'displayValue': '7', 'period': 2}
 {'value': 0.0, 'displayValue': '0', 'period': 3}
 {'value': 7.0, 'displayValue': '7', 'period': 4}]","[{'name': 'overall', 'abbreviation': 'Game', 'type': 'total', 'summary': '2-3'}
 {'name': 'Home', 'abbreviation': None, 'type': 'home', 'summary': '2-2'}
 {'name': 'Road', 'abbreviation': None, 'type': 'road', 'summary': '0-1'}
 {'name': 'vs. Conf.', 'abbreviation': None, 'type': 'vsconf', 'summary': '0-1'}]",135,s:20~l:23~t:135,Minnesota,Golden Gophers,MINN,Minnesota Golden Gophers,Minnesota,5e0a2f,fab41c,True,3953,https://a.espncdn.com/i/teamlogos/ncaa/500/135.png,5,30,True,99,"[{'value': 0.0, 'displayValue': '0', 'period': 1}
 {'value': 10.0, 'displayValue': '10', 'period': 2}
 {'value': 17.0, 'displayValue': '17', 'period': 3}
 {'value': 3.0, 'displayValue': '3', 'period': 4}]","[{'name': 'overall', 'abbreviation': 'Game', 'type': 'total', 'summary': '4-1'}
 {'name': 'Home', 'abbreviation': None, 'type': 'home', 'summary': '3-0'}
 {'name': 'Road', 'abbreviation': None, 'type': 'road', 'summary': '1-1'}
 {'name': 'vs. Conf.', 'abbreviation': None, 'type': 'vsconf', 'summary': '1-0'}]",400547947,2014,2,5,5,Big Ten Conference,Big Ten,True,
400548033,s:20~l:23~e:400548033~c:400548033,2014-09-27T19:30Z,16133,True,False,False,True,True,False,2014-09-27T19:30Z,,[],,,,,1,STD,3803,Legion Field (AL),Birmingham,AL,USA,False,0.0,0:00,4,3,STATUS_FINAL,post,True,Final,Final,Final,4,5,s:20~l:23~t:5,UAB,Blazers,UAB,UAB Blazers,UAB,1a5632,fdb913,True,3803,https://a.espncdn.com/i/teamlogos/ncaa/500/5.png,12,20,False,99,"[{'value': 7.0, 'displayValue': '7', 'period': 1}
 {'value': 6.0, 'displayValue': '6', 'period': 2}
 {'value': 0.0, 'displayValue': '0', 'period': 3}
 {'value': 7.0, 'displayValue': '7', 'period': 4}]","[{'name': 'overall', 'abbreviation': 'Game', 'type': 'total', 'summary': '2-2'}
 {'name': 'Home', 'abbreviation': None, 'type': 'home', 'summary': '2-1'}
 {'name': 'Road', 'abbreviation': None, 'type': 'road', 'summary': '0-1'}
 {'name': 'vs. Conf.', 'abbreviation': None, 'type': 'vsconf', 'summary': '0-1'}]",2229,s:20~l:23~t:2229,Florida Intl,Golden Panthers,FIU,Florida Intl Golden Panthers,FIU,091f3f,c3993f,False,218,https://a.espncdn.com/i/teamlogos/ncaa/500/2229.png,12,34,True,99,"[{'value': 0.0, 'displayValue': '0', 'period': 1}
 {'value': 14.0, 'displayValue': '14', 'period': 2}
 {'value': 10.0, 'displayValue': '10', 'period': 3}
 {'value': 10.0, 'displayValue': '10', 'period': 4}]","[{'name': 'overall', 'abbreviation': 'Game', 'type': 'total', 'summary': '2-3'}
 {'name': 'Home', 'abbreviation': None, 'type': 'home', 'summary': '1-3'}
 {'name': 'Road', 'abbreviation': None, 'type': 'road', 'summary': '1-0'}
 {'name': 'vs. Conf.', 'abbreviation': None, 'type': 'vsconf', 'summary': '1-0'}]",400548033,2014,2,5,12,Conference USA,CUSA,True,
400548038,s:20~l:23~e:400548038~c:400548038,2014-09-27T19:30Z,30537,True,False,False,False,True,False,2014-09-27T19:30Z,CBSSN,[],,,national,CBSSN,1,STD,3852,Navy-Marine Corps Memorial Stadium,Annapolis,MD,USA,False,0.0,0:00,4,3,STATUS_FINAL,post,True,Final,Final,Final,4,2426,s:20~l:23~t:2426,Navy,Midshipmen,NAVY,Navy Midshipmen,Navy,00225b,b5a67c,True,3852,https://a.espncdn.com/i/teamlogos/ncaa/500/2426.png,18,27,False,99,"[{'value': 7.0, 'displayValue': '7', 'period': 1}
 {'value': 7.0, 'displayValue': '7', 'period': 2}
 {'value': 7.0, 'displayValue': '7', 'period': 3}
 {'value': 6.0, 'displayValue': '6', 'period': 4}]","[{'name': 'overall', 'abbreviation': 'Game', 'type': 'total', 'summary': '2-3'}
 {'name': 'Home', 'abbreviation': None, 'type': 'home', 'summary': '0-3'}
 {'name': 'Road', 'abbreviation': None, 'type': 'road', 'summary': '2-0'}
 {'name': 'vs. Conf.', 'abbreviation': None, 'type': 'vsconf', 'summary': '0-0'}]",98,s:20~l:23~t:98,Western Kentucky,Hilltoppers,WKU,Western Kentucky Hilltoppers,W Kentucky,e13a3e,ffffff,True,3796,https://a.espncdn.com/i/teamlogos/ncaa/500/98.png,12,36,True,99,"[{'value': 3.0, 'displayValue': '3', 'period': 1}
 {'value': 10.0, 'displayValue': '10', 'period': 2}
 {'value': 9.0, 'displayValue': '9', 'period': 3}
 {'value': 14.0, 'displayValue': '14', 'period': 4}]","[{'name': 'overall', 'abbreviation': 'Game', 'type': 'total', 'summary': '2-2'}
 {'name': 'Home', 'abbreviation': None, 'type': 'home', 'summary': '1-0'}
 {'name': 'Road', 'abbreviation': None, 'type': 'road', 'summary': '1-2'}
 {'name': 'vs. Conf.', 'abbreviation': None, 'type': 'vsconf', 'summary': '0-1'}]",400548038,2014,2,5,,,,,
